,OBJECTID,Ner,Holboo_barih_utas,Duureg,Horoo,Bairshil,x,y,xy,lat_lon
297,1424,,,8,132,,11902214.770358035,6090301.76659532,"11902214.770358035,6090301.76659532","(47.90040515842801, 106.91941443085742)"
298,1541,,,4,52,,11907428.880498894,6096126.506926329,"11907428.880498894,6096126.506926329","(47.93547275892157, 106.96625357918359)"
299,1756,Сургуулийн 43-935 ТНР ХХК,91712365,9,146,,11900636.733957313,6099723.8245546715,"11900636.733957313,6099723.8245546715","(47.95711838416495, 106.90523868868078)"
300,1873,,,4,39,,11912580.592410723,6096004.0883647585,"11912580.592410723,6096004.0883647585","(47.93473598771463, 107.01253219468134)"
301,2088,5а байр,0,7,104,,11903028.97768738,6094773.332785202,"11903028.97768738,6094773.332785202","(47.9273281512419, 106.92672857974135)"
302,2205,Мянган булаг,0,9,145,,11898346.015350748,6099311.7812126065,"11898346.015350748,6099311.7812126065","(47.95463951433528, 106.88466081332182)"
303,144,,,3,18,,11897306.576335317,6095541.286011642,"11897306.576335317,6095541.286011642","(47.93195053543342, 106.87532337377709)"
304,167,,,7,111,,11902020.57253299,6100873.962980202,"11902020.57253299,6100873.962980202","(47.96403703534986, 106.9176699221136)"
305,1495,,,9,140,,11899121.922144838,6095933.324383743,"11899121.922144838,6095933.324383743","(47.93431009274255, 106.89163090264366)"
306,353,,,4,40,,11913907.873988247,6090822.493775523,"11913907.873988247,6090822.493775523","(47.90354114166227, 107.02445536795554)"
307,359,,,4,40,,11912809.091780627,6090879.821600577,"11912809.091780627,6090879.821600577","(47.90388637628834, 107.01458483944532)"
308,330,,,4,41,,11922008.70618767,6086756.999444166,"11922008.70618767,6086756.999444166","(47.87905240476122, 107.09722638174385)"
309,336,,,4,58,,11919607.209944189,6092900.625511627,"11919607.209944189,6092900.625511627","(47.916054414220724, 107.07565337394111)"
310,1633,,,8,119,,11899138.189965786,6089164.765755062,"11899138.189965786,6089164.765755062","(47.89355712066797, 106.89177703896564)"
311,236,,,9,140,,11897673.21650984,6097326.80715144,"11897673.21650984,6097326.80715144","(47.94269616163499, 106.87861695850256)"
312,307,,,9,150,,11900352.618018517,6102518.553446803,"11900352.618018517,6102518.553446803","(47.97392845029782, 106.90268643177795)"
313,1733,,,4,56,,11903927.430026775,6090750.834105209,"11903927.430026775,6090750.834105209","(47.90310959581021, 106.93479951442667)"
314,2228,,,4,53,,11914788.905990018,6090926.997614638,"11914788.905990018,6090926.997614638","(47.90417047383705, 107.03236981308544)"
315,259,Эрэг чулуу ХХК,89985888,9,146,,11901600.168946056,6097957.4127114415,"11901600.168946056,6097957.4127114415","(47.946490739377325, 106.9138933724372)"
316,1710,Хүнсний 1-р дэлгүүр,,9,137,,11901140.935534824,6093952.828966007,"11901140.935534824,6093952.828966007","(47.92238900346772, 106.90976800851433)"
317,184,,,7,114,,11904197.161645696,6103586.283228676,"11904197.161645696,6103586.283228676","(47.980349313456486, 106.93722255478552)"
318,267,Энх-суварга ХХК Сургуулийн 20-334,99834783,9,146,,11900735.47501129,6099120.688681424,"11900735.47501129,6099120.688681424","(47.953489853378414, 106.90612569466035)"
319,1441,,,4,52,,11908293.469853448,6094270.221871438,"11908293.469853448,6094270.221871438","(47.92429965436177, 106.97402031750042)"
320,1856,,,4,39,,11911861.648659335,6096093.961536824,"11911861.648659335,6096093.961536824","(47.935276886823594, 107.0060738130784)"
321,2188,,,3,9,,11897782.021800322,6092800.301992074,"11897782.021800322,6092800.301992074","(47.9154503951962, 106.8795943730569)"
322,1547,,,4,44,,11906256.029871764,6092061.609760412,"11906256.029871764,6092061.609760412","(47.911002724866286, 106.95571768274019)"
323,1750,,,3,18,,11899242.41502193,6094340.687215361,"11899242.41502193,6094340.687215361","(47.924723834082194, 106.89271330857486)"
324,67,Эрдэнэ хүнсний дэлгүүр,0,7,111,,11902054.01370832,6101760.154817315,"11902054.01370832,6101760.154817315","(47.969367285318306, 106.91797032930279)"
325,230,,,9,140,,11898203.498497723,6096638.874004562,"11898203.498497723,6096638.874004562","(47.938556305729556, 106.88338056264865)"
326,313,,,9,150,,11898611.958817735,6103876.50503211,"11898611.958817735,6103876.50503211","(47.98209444331116, 106.8870498241329)"
327,562,,,9,149,,11898407.915268859,6101388.121473115,"11898407.915268859,6101388.121473115","(47.96712965315933, 106.88521686974707)"
328,1309,,,4,34,,11905701.80675929,6096659.72498919,"11905701.80675929,6096659.72498919","(47.93868178801473, 106.95073901181271)"
329,1395,,,8,132,,11900113.61791739,6089031.001029661,"11900113.61791739,6089031.001029661","(47.892751410097624, 106.90053945734046)"
330,1558,,,4,32,,11904436.231455784,6094878.43360507,"11904436.231455784,6094878.43360507","(47.92796078756803, 106.93937015542927)"
331,1902,,,9,152,,11902159.398228455,6103257.245644126,"11902159.398228455,6103257.245644126","(47.97837070945512, 106.91891701455427)"
332,2234,,,4,53,,11915291.718330491,6093640.512010793,"11915291.718330491,6093640.512010793","(47.920508840035424, 107.03688665319036)"
333,2391,24-р байрны урд үзүүрт ,0,3,19,,11897958.155071825,6094929.944475971,"11897958.155071825,6094929.944475971","(47.92827084557878, 106.88117660515522)"
334,1249,,,4,38,,11910951.204261543,6093633.34605564,"11910951.204261543,6093633.34605564","(47.920465699831034, 106.99789515189964)"
335,2036,Хүслэн хүнсний дэлгүүр ,0,7,101,,11900316.653891219,6092594.877409993,"11900316.653891219,6092594.877409993","(47.914213570935765, 106.90236336052563)"
336,27,,,7,110,,11901776.929446204,6098502.026445707,"11901776.929446204,6098502.026445707","(47.94976764957462, 106.9154812390263)"
337,276,,,9,149,,11899805.289056415,6101474.995398269,"11899805.289056415,6101474.995398269","(47.96765217384056, 106.89776969205697)"
338,768,,,4,35,,11907360.126989227,6094969.202598027,"11907360.126989227,6094969.202598027","(47.928507149697204, 106.96563595589787)"
339,1349,,,8,120,,11898771.720125137,6090151.281136345,"11898771.720125137,6090151.281136345","(47.899498852171384, 106.88848498437538)"
340,1942,БАЯЛАГИЙН УНДРАХ ,,9,135,,11900120.93821309,6093216.226786996,"11900120.93821309,6093216.226786996","(47.917954512646304, 106.90060521667559)"
341,662,,,4,34,,11905335.446345404,6093839.815661965,"11905335.446345404,6093839.815661965","(47.921708665708266, 106.9474479402198)"
342,1455,,,4,52,,11908246.72686573,6093728.892382882,"11908246.72686573,6093728.892382882","(47.921040901155116, 106.97360041809748)"
343,319,,,9,150,,11897336.415960053,6104144.034598888,"11897336.415960053,6104144.034598888","(47.98370307044682, 106.87559142768683)"
344,568,,,9,149,,11897993.296657331,6101838.980592579,"11897993.296657331,6101838.980592579","(47.96984137846591, 106.88149228738891)"
345,1401,,,8,132,,11900027.62624932,6088585.516379964,"11900027.62624932,6088585.516379964","(47.89006801369317, 106.89976698104313)"
346,1647,,,8,119,,11900202.01824005,6090616.472081073,"11900202.01824005,6090616.472081073","(47.902300436783854, 106.90133357095011)"
347,1650,,,8,119,,11900265.317616604,6090594.974225304,"11900265.317616604,6090594.974225304","(47.90217097057593, 106.90190219892446)"
348,2142,505 хүнсний дэлгүүр,0,7,108,,11902164.013217758,6095946.163403383,"11902164.013217758,6095946.163403383","(47.93438736499696, 106.91895847170855)"
349,173,,,7,113,,11903531.920618778,6101559.507674766,"11903531.920618778,6101559.507674766","(47.968160484838634, 106.9312465929645)"
350,1796,,,9,139,,11901192.492300412,6094644.345167992,"11901192.492300412,6094644.345167992","(47.92655172186731, 106.9102311508196)"
351,2288,,,4,55,,11904461.511356412,6091885.446188048,"11904461.511356412,6091885.446188048","(47.90994198649287, 106.93959724864042)"
352,273,Сургуулийн 29-583 тоот Өлзий ХХК,99416070,9,146,,11900252.96628415,6099677.245869554,"11900252.96628415,6099677.245869554","(47.95683817082605, 106.90179124501724)"
353,771,,,4,35,,11907020.9375791,6095045.63963069,"11907020.9375791,6095045.63963069","(47.928967239560606, 106.96258896558459)"
354,1767,,,4,45,,11904464.290150302,6093200.999203202,"11904464.290150302,6093200.999203202","(47.917862835569565, 106.93962221097064)"
355,2194,,,3,9,,11897940.135009093,6092793.733144934,"11897940.135009093,6092793.733144934","(47.915410845813035, 106.88101472817749)"
356,250,,,9,144,,11900654.26065261,6097737.656250833,"11900654.26065261,6097737.656250833","(47.945168418285455, 106.9053961336634)"
357,748,,,4,35,,11907659.903415749,6096877.739714193,"11907659.903415749,6096877.739714193","(47.93999379346976, 106.96832889335552)"
358,1246,,,4,38,,11911668.398486461,6093684.702246905,"11911668.398486461,6093684.702246905","(47.92077487158073, 107.0043378172389)"
359,1744,,,3,18,,11897521.387463583,6095079.080837183,"11897521.387463583,6095079.080837183","(47.92916852761709, 106.8772530549743)"
360,1910,,,3,10,,11898777.336057805,6092552.279739227,"11898777.336057805,6092552.279739227","(47.913957094362445, 106.88853543315687)"
361,58,,,3,23,,11899961.55012802,6093698.436945185,"11899961.55012802,6093698.436945185","(47.920857556151205, 106.89917340914631)"
362,156,Хүнсний дэлгүүр,0,7,111,,11902002.806893943,6101886.753618745,"11902002.806893943,6101886.753618745","(47.9701287044999, 106.91751033066275)"
363,1481,,,4,52,,11907396.364840077,6094901.7229805,"11907396.364840077,6094901.7229805","(47.928100972914336, 106.9659614860507)"
364,2145,Хангайн 11-423б,99227613,7,109,,11902617.475585775,6097314.863979762,"11902617.475585775,6097314.863979762","(47.94262429263914, 106.92303199346817)"
365,81,Хүнсний дэлгүүр,0,7,113,,11903429.20837262,6102050.376713682,"11903429.20837262,6102050.376713682","(47.971112786941454, 106.93032391315862)"
366,536,,,9,143,,11900709.199829625,6096426.28343403,"11900709.199829625,6096426.28343403","(47.93727690748941, 106.90588966068752)"
367,2122,28-р байрны буланд,0,7,103,,11902318.482856872,6094355.317791558,"11902318.482856872,6094355.317791558","(47.92481190521969, 106.920346096086)"
368,2171,оюутаны гудамж ,0,7,105,,11903090.215009388,6093659.621394772,"11903090.215009388,6093659.621394772","(47.92062388142953, 106.92727868396453)"
369,1438,,,4,52,,11907802.436526047,6093273.853161904,"11907802.436526047,6093273.853161904","(47.91830144852744, 106.96960929007025)"
370,1859,,,4,39,,11912297.877087353,6095547.556191881,"11912297.877087353,6095547.556191881","(47.93198827454985, 107.00999251972097)"
371,2102,Нарлаг хүнсний дэлгүүр,0,7,108,,11903133.075611176,6095701.326073012,"11903133.075611176,6095701.326073012","(47.932913779906066, 106.92766370730126)"
372,797,цаст болор дэлгүүр ,0,8,118,,11901107.69502509,6090802.787350665,"11901107.69502509,6090802.787350665","(47.90342246681812, 106.90946940393486)"
373,1289,,,9,136,,11900355.71833381,6092901.8198005995,"11900355.71833381,6092901.8198005995","(47.91606160464827, 106.90271428238408)"
374,1295,,,9,136,,11900737.306330582,6093595.7247285945,"11900737.306330582,6093595.7247285945","(47.9202392127914, 106.90614214568144)"
375,1461,,,9,141,,11898956.313553473,6095534.119982852,"11898956.313553473,6095534.119982852","(47.931907404327816, 106.89014321535561)"
376,1787,,,9,139,,11900668.182071876,6094551.187601082,"11900668.182071876,6094551.187601082","(47.92599096101314, 106.90552119190045)"
377,1836,Оргил,446546565,3,25,,11898245.691757508,6093279.227704096,"11898245.691757508,6093279.227704096","(47.91833380549417, 106.88375959115017)"
378,1953,туул ферм,,4,50,,11929141.505041808,6095075.497810851,"11929141.505041808,6095075.497810851","(47.929146960836796, 107.16130140403607)"
379,1959,Т,,4,50,,11929318.265705012,6094902.320269976,"11929318.265705012,6094902.320269976","(47.92810456816386, 107.16288927208994)"
380,2008,Сургуулийн 22-397 'Мөнх-Арвижих' иргэн,88928820,9,146,,11900463.397063484,6099422.853867994,"11900463.397063484,6099422.853867994","(47.95530774374351, 106.90368157687048)"
381,64,,,3,23,,11899388.272433326,6093268.478691152,"11899388.272433326,6093268.478691152","(47.918269091970544, 106.89402356799444)"
382,654,,,4,34,,11905618.069427116,6093229.862106288,"11905618.069427116,6093229.862106288","(47.91803660341859, 106.94998678655926)"
383,728,,,4,35,,11906539.095644092,6093131.728094626,"11906539.095644092,6093131.728094626","(47.91744578950079, 106.95826050583713)"
384,1318,,,8,132,,11902326.728694674,6090424.782362586,"11902326.728694674,6090424.782362586","(47.90114601529671, 106.9204201697073)"
385,1487,,,4,52,,11908376.908596834,6096244.148362043,"11908376.908596834,6096244.148362043","(47.936180769296314, 106.97476986048513)"
386,2151,төмөртийн нуруу 2-8,96660276,7,112,,11902421.195171611,6101744.628589597,"11902421.195171611,6101744.628589597","(47.969273903190604, 106.92126877650799)"
387,38,,,7,110,,11901643.687232101,6098025.489468213,"11901643.687232101,6098025.489468213","(47.94690036475492, 106.91428430385214)"
388,87,Намуун зул хүнсний дэлгүүр,0,7,113,,11904309.4285341,6103579.117274156,"11904309.4285341,6103579.117274156","(47.98030622317996, 106.93823106540306)"
389,579,,,9,152,,11902615.34815806,6103998.326612962,"11902615.34815806,6103998.326612962","(47.98282694987499, 106.92301288245983)"
390,628,,,4,41,,11914961.92850732,6087215.621612205,"11914961.92850732,6087215.621612205","(47.88181552103435, 107.03392410080333)"
391,2079,Эмээгийн дэлгүүр,96001360,3,13,,11897394.135485305,6092874.350336846,"11897394.135485305,6092874.350336846","(47.91589621964043, 106.87610993100408)"
392,2128,Русский пончик дэлгүүр,96912323,7,100,,11900502.03043747,6092173.876553408,"11900502.03043747,6092173.876553408","(47.911678708530786, 106.90402862637376)"
393,101,,,7,115,,11904879.795075092,6104296.908757937,"11904879.795075092,6104296.908757937","(47.98462226417288, 106.9433547552163)"
394,350,,,4,40,,11914227.954056732,6091281.116041581,"11914227.954056732,6091281.116041581","(47.906302952187495, 107.02733069613217)"
395,777,,,4,35,,11907237.111075602,6094896.348588752,"11907237.111075602,6094896.348588752","(47.92806862296208, 106.96453088514389)"
396,1524,,,4,44,,11905488.673739573,6092311.224311142,"11905488.673739573,6092311.224311142","(47.91250569832763, 106.94882440532109)"
397,1773,,,4,45,,11904767.052400703,6093037.973244985,"11904767.052400703,6093037.973244985","(47.916881333941376, 106.94234197054054)"
398,2022,Сургуулийн 35-999б Дэлгэртуул ХХК,99196031,9,146,,11901481.97015038,6098497.846377326,"11901481.97015038,6098497.846377326","(47.94974249912958, 106.91283157458999)"
399,256,Таван аривжих хүнсний дэлгүүр,,9,145,,11899524.425816834,6098953.482711845,"11899524.425816834,6098953.482711845","(47.952483879029735, 106.89524665464833)"
400,1381,,,4,42,,11908990.356734332,6091460.265347716,"11908990.356734332,6091460.265347716","(47.90738174430058, 106.98028055886441)"
401,1879,,,4,39,,11911238.76430508,6095844.645495022,"11911238.76430508,6095844.645495022","(47.93377637145171, 107.00047834772175)"
402,1916,,,3,10,,11899019.906049231,6092253.299435086,"11899019.906049231,6092253.299435086","(47.91215692626953, 106.89071447646455)"
403,648,,,4,34,,11905771.67490113,6096603.143668256,"11905771.67490113,6096603.143668256","(47.93834127804165, 106.9513666480096)"
404,1238,,,4,38,,11910887.496757934,6093143.074296458,"11910887.496757934,6093143.074296458","(47.91751409943423, 106.9973228576576)"
405,1973,,,3,26,,11897436.470763287,6093612.445331221,"11897436.470763287,6093612.445331221","(47.92033987389754, 106.87649023527678)"
406,7,,,3,9,,11897548.334639521,6092668.925755243,"11897548.334639521,6092668.925755243","(47.91465940603953, 106.8774951255744)"
407,44,,,3,18,,11898700.86161146,6095371.691354551,"11898700.86161146,6095371.691354551","(47.930929764456295, 106.88784845151692)"
408,634,,,4,34,,11905813.073255459,6093225.880921752,"11905813.073255459,6093225.880921752","(47.91801263490545, 106.95173853575389)"
409,1581,,,3,8,,11898171.816079367,6092492.762339042,"11898171.816079367,6092492.762339042","(47.913598743559135, 106.88309595464219)"
410,1630,,,8,119,,11898421.592883365,6089050.110267496,"11898421.592883365,6089050.110267496","(47.892866512323096, 106.88533973784868)"
411,1716,Билгүүн хүнсний дэлгүүр,99100990,9,137,,11901295.00387828,6094010.4553953465,"11901295.00387828,6094010.4553953465","(47.92273590993941, 106.91115202799158)"
412,2357,,,7,108,,11902156.67651853,6096077.108152278,"11902156.67651853,6096077.108152278","(47.935175455643005, 106.91889256501801)"
413,293,,,9,151,,11900632.090964166,6102124.425041132,"11900632.090964166,6102124.425041132","(47.97155813147184, 106.90519697996369)"
414,299,,,9,151,,11901947.046743408,6101860.478380247,"11901947.046743408,6101860.478380247","(47.96997067493332, 106.91700942870803)"
415,342,,,4,58,,11919473.445246138,6093540.785699571,"11919473.445246138,6093540.785699571","(47.91990846834315, 107.07445174521374)"
416,1332,,,8,132,,11902179.726734158,6090582.035681464,"11902179.726734158,6090582.035681464","(47.902093050825265, 106.91909962862802)"
417,1965,10 айлын 2-6  тоот ,,4,50,,11928466.978214353,6095092.218450705,"11928466.978214353,6095092.218450705","(47.92924760483356, 107.15524202644956)"
418,642,,,4,34,,11905938.58233151,6095691.870928747,"11905938.58233151,6095691.870928747","(47.93285687205712, 106.95286600296703)"
419,1475,,,4,52,,11907990.21486742,6093879.974885076,"11907990.21486742,6093879.974885076","(47.92195042442795, 106.97129613161108)"
420,1724,,,4,56,,11903148.727862118,6091271.561359386,"11903148.727862118,6091271.561359386","(47.90624541566019, 106.92780431386377)"
421,2065,Эргүүнэ супер маркет,99701436,7,111,,11901924.747624671,6100230.817125549,"11901924.747624671,6100230.817125549","(47.96016830930286, 106.9168091123162)"
422,1,,,3,8,,11898404.462887786,6091726.600523204,"11898404.462887786,6091726.600523204","(47.90898550625291, 106.88518585648023)"
423,50,,,3,23,,11899261.673468884,6093915.80475932,"11899261.673468884,6093915.80475932","(47.92216611949256, 106.89288631014733)"
424,542,,,9,143,,11899467.098054133,6097142.880659952,"11899467.098054133,6097142.880659952","(47.94158935810442, 106.89473167059396)"
425,1624,Хустын гол хүнсний дэлгүүр,,9,145,,11900421.053040797,6097979.507789381,"11900421.053040797,6097979.507789381","(47.94662368826178, 106.90330119404277)"
426,2165,бага тойруу 39-р байр ,0,7,105,,11902221.555690952,6094630.013332098,"11902221.555690952,6094630.013332098","(47.92646545194915, 106.9194753845401)"
427,24,,,7,110,,11901755.43154977,6099101.579472112,"11901755.43154977,6099101.579472112","(47.95337488613946, 106.91528812013689)"
428,356,,,4,40,,11913368.037595576,6091051.8049046025,"11913368.037595576,6091051.8049046025","(47.90492206532105, 107.01960593513095)"
429,1352,,,8,120,,11898559.000336634,6090574.073410787,"11898559.000336634,6090574.073410787","(47.90204509961003, 106.88657409000292)"
430,2016,Сургуулийн 26-491 тоот  'Буурал  жанжин'ХХК,96682241,9,146,,11899749.596518045,6099259.230800867,"11899749.596518045,6099259.230800867","(47.954323360328594, 106.89726939747267)"
431,47,,,3,18,,11898368.315840976,6095513.816494048,"11898368.315840976,6095513.816494048","(47.9317852008947, 106.88486114203398)"
432,1922,,,3,10,,11900426.22781699,6091263.201135362,"11900426.22781699,6091263.201135362","(47.9061950718864, 106.90334767984824)"
433,2371,,,7,109,,11902615.7343775,6097292.280530795,"11902615.7343775,6097292.280530795","(47.94248839464601, 106.92301635192808)"
434,70,Очир төв супермаркет,0,7,111,,11902022.961164761,6101108.051470131,"11902022.961164761,6101108.051470131","(47.965445079850745, 106.9176913795579)"
435,571,,,9,149,,11897907.304987561,6101005.339212785,"11897907.304987561,6101005.339212785","(47.9648272693685, 106.88071981107629)"
436,734,,,4,35,,11906695.55271881,6093639.317785566,"11906695.55271881,6093639.317785566","(47.92050165060968, 106.9596659836524)"
437,2231,,,4,53,,11915283.27402777,6092413.339435397,"11915283.27402777,6092413.339435397","(47.91312053901231, 107.03681079672837)"
438,1398,,,8,132,,11900771.692917155,6088946.203679262,"11900771.692917155,6088946.203679262","(47.89224064023792, 106.90645104564432)"
439,1730,,,4,56,,11903530.912924908,6090741.279422428,"11903530.912924908,6090741.279422428","(47.90305205572968, 106.93123754069644)"
440,1899,,,9,152,,11902101.906246755,6102967.023852728,"11902101.906246755,6102967.023852728","(47.9766254537934, 106.91840055529552)"
441,2062,9-н эрдэнэ мини маркет,0,7,111,,11902051.3464482,6101679.537640854,"11902051.3464482,6101679.537640854","(47.96888241338832, 106.91794636889746)"
442,93,,,7,114,,11903319.330205375,6103659.137203348,"11903319.330205375,6103659.137203348","(47.9807873965166, 106.92933686078834)"
443,216,,,9,140,,11898817.383366972,6095692.965716795,"11898817.383366972,6095692.965716795","(47.93286346128111, 106.88889518425603)"
444,548,,,9,149,,11899161.87239219,6101091.33077432,"11899161.87239219,6101091.33077432","(47.96534450597878, 106.89198978182166)"
445,757,,,4,35,,11907444.43156909,6096268.333439991,"11907444.43156909,6096268.333439991","(47.936326322983746, 106.96639327682401)"
446,1544,,,4,52,,11907705.96464771,6096887.294335813,"11907705.96464771,6096887.294335813","(47.9400512921073, 106.96874266844227)"
447,1753,,,3,18,,11898741.095646547,6094478.333618144,"11898741.095646547,6094478.333618144","(47.92555241310219, 106.88820988000354)"
448,1876,,,4,39,,11911282.357367638,6096275.200960569,"11911282.357367638,6096275.200960569","(47.93636765388783, 107.00086995086552)"
449,2085,,,7,107,,11902658.330018075,6095566.366854014,"11902658.330018075,6095566.366854014","(47.932101492464575, 106.92339899507775)"
450,187,,,7,115,,11904481.411840493,6103974.4399269335,"11904481.411840493,6103974.4399269335","(47.982683321345604, 106.93977601773054)"
451,1444,,,4,52,,11907784.088631783,6094508.788997663,"11907784.088631783,6094508.788997663","(47.92573574111636, 106.96944446813175)"
452,1515,,,9,142,,11899986.750404604,6095074.303575509,"11899986.750404604,6095074.303575509","(47.92913977255068, 106.89939978708252)"
453,1853,,,4,39,,11911857.468436142,6096001.998165052,"11911857.468436142,6096001.998165052","(47.93472340784033, 107.00603626149457)"
454,2108,Хаш соёмбо дэлгүүр,91910187,7,107,,11902806.562020004,6095575.324338416,"11902806.562020004,6095575.324338416","(47.932155405828134, 106.92473058580703)"
455,164,Жасмин супермаркет,0,7,111,,11902037.293091428,6101148.658654073,"11902037.293091428,6101148.658654073","(47.96568932854308, 106.91782012544564)"
456,287,,,9,151,,11901335.550467359,6101804.345008581,"11901335.550467359,6101804.345008581","(47.969633065249454, 106.91151626419847)"
457,1467,,,4,52,,11907684.466777844,6093967.160958673,"11907684.466777844,6093967.160958673","(47.92247528112868, 106.9685495497915)"
458,1830,дөрвөн бэрх,99151705,3,25,,11898707.897014944,6093963.577901361,"11898707.897014944,6093963.577901361","(47.92245371137088, 106.88791165162174)"
459,2131,Сод хүнсний дэлгүүр,88333344,7,107,,11902335.072802,6095172.23852668,"11902335.072802,6095172.23852668","(47.92972925475853, 106.92049512609873)"
460,233,,,9,140,,11898210.664429713,6097209.76294304,"11898210.664429713,6097209.76294304","(47.9419918343913, 106.88344493531096)"
461,310,,,9,150,,11899782.923315018,6102433.75609158,"11899782.923315018,6102433.75609158","(47.97341848160735, 106.8975687771836)"
462,1736,,,4,56,,11904288.117256094,6091109.132720032,"11904288.117256094,6091109.132720032","(47.9052672906792, 106.9380396229355)"
463,2225,,,4,53,,11914458.076945197,6092064.595591658,"11914458.076945197,6092064.595591658","(47.911020703343496, 107.02939792521151)"
464,210,,,9,142,,11900522.884559501,6095231.954835208,"11900522.884559501,6095231.954835208","(47.930088691078545, 106.90421596213935)"
465,333,Төвийн 3 тоот,,4,50,,11928563.181385366,6095012.198455347,"11928563.181385366,6095012.198455347","(47.92876595090819, 107.15610623423856)"
466,1538,,,9,150,,11899706.680294676,6102866.700215181,"11899706.680294676,6102866.700215181","(47.976022141485764, 106.89688387447879)"
467,1661,,,8,119,,11900031.995495772,6090224.732422781,"11900031.995495772,6090224.732422781","(47.89994121822579, 106.89980623065179)"
468,2202,Үлэмж дэлгүүр Булгийн 18-866,99655868,9,145,,11899703.966960331,6098076.845569828,"11899703.966960331,6098076.845569828","(47.947209377952184, 106.89685950018166)"
469,30,Соёл хүнсний дэлгүүр,0,7,110,,11901617.41194679,6098298.990626896,"11901617.41194679,6098298.990626896","(47.94854601876664, 106.91404826894824)"
470,279,,,9,151,,11900869.239758728,6101502.179800071,"11900869.239758728,6101502.179800071","(47.96781567880233, 106.90732732383135)"
471,765,,,4,35,,11907164.923942924,6093540.785695753,"11907164.923942924,6093540.785695753","(47.91990846832018, 106.96388241709786)"
472,1939,ЭНХ-ОЮУ хүнсний дэлгүүр,99274252,9,135,,11899941.788856193,6093338.645457762,"11899941.788856193,6093338.645457762","(47.91869152359605, 106.89899589062118)"
473,316,,,9,150,,11898666.897946602,6103855.0071302885,"11898666.897946602,6103855.0071302885","(47.98196517651353, 106.88754335072446)"
474,1312,,,8,132,,11902192.963969775,6090409.25609468,"11902192.963969775,6090409.25609468","(47.901052509638355, 106.91921854073877)"
475,1653,,,8,119,,11897940.437705355,6088978.450581422,"11897940.437705355,6088978.450581422","(47.89243487739217, 106.88101744734429)"
476,1985,,,7,108,,11902512.374595016,6096357.012374313,"11902512.374595016,6096357.012374313","(47.9368600182289, 106.92208785520442)"
477,1298,,,8,132,,11901088.647966767,6089596.8140657,"11901088.647966767,6089596.8140657","(47.896159409384666, 106.90929830129876)"
478,1999,,,9,146,,11901282.706359956,6098449.476100006,"11901282.706359956,6098449.476100006","(47.94945146615783, 106.91104155750492)"
479,270,Ендэрт дэлгэрмөрөн ХХК,99896069,9,146,,11900097.703474943,6099056.194922988,"11900097.703474943,6099056.194922988","(47.953101836856824, 106.90039649547158)"
480,1847,,,4,39,,11911770.282508971,6095933.324365366,"11911770.282508971,6095933.324365366","(47.93431009263191, 107.00525305698518)"
481,2185,Чандмань 6 нэрийн хүнсний дэлгүүр,88191930,3,30,,11898073.899796585,6096543.327688609,"11898073.899796585,6096543.327688609","(47.93798129924895, 106.88221635770832)"
482,2191,,,3,9,,11898835.419476552,6092742.974179452,"11898835.419476552,6092742.974179452","(47.91510523777733, 106.88905720538504)"
483,2434,,,3,10,,11900147.89142211,6090887.071682509,"11900147.89142211,6090887.071682509","(47.903930036935186, 106.90084734147175)"
484,170,Хишиг хүнсний дэлгүүр,0,7,113,,11903472.204325357,6101155.824630171,"11903472.204325357,6101155.824630171","(47.965732431148396, 106.93071015237359)"
485,176,,,7,113,,11903426.81977875,6102067.097226518,"11903426.81977875,6102067.097226518","(47.97121334848081, 106.93030245605478)"
486,1504,,,9,140,,11898105.847204369,6096954.17661615,"11898105.847204369,6096954.17661615","(47.9404537803522, 106.8825033461553)"
487,1793,,,9,139,,11901042.006825568,6094609.709696375,"11901042.006825568,6094609.709696375","(47.92634323477225, 106.90887931679869)"
488,1799,,,9,139,,11901278.483936798,6094807.968262058,"11901278.483936798,6094807.968262058","(47.92753663439842, 106.91100362683231)"
489,2285,,,4,55,,11903754.468848027,6091992.9358709585,"11903754.468848027,6091992.9358709585","(47.91058921954678, 106.93324577772238)"
490,224,,,9,140,,11898965.480106374,6096340.29183096,"11898965.480106374,6096340.29183096","(47.936759389627746, 106.89022555990135)"
491,565,,,9,149,,11898377.45992736,6101400.064839104,"11898377.45992736,6101400.064839104","(47.96720148924767, 106.88494328475956)"
492,1306,,,8,132,,11901416.650290804,6090980.145185389,"11901416.650290804,6090980.145185389","(47.90449053068701, 106.91224479630787)"
493,1404,,,8,132,,11902321.931468192,6090308.932508901,"11902321.931468192,6090308.932508901","(47.900448315107745, 106.9203770754886)"
494,2139,31-361,0,7,114,,11903417.946898578,6103358.1663847715,"11903417.946898578,6103358.1663847715","(47.978977584910815, 106.93022274961605)"
495,2237,,,4,53,,11915243.348061891,6092372.135117038,"11915243.348061891,6092372.135117038","(47.912872446462636, 107.03645213567455)"
496,665,,,9,142,,11900276.801578706,6095104.460334165,"11900276.801578706,6095104.460334165","(47.92932129041101, 106.90200536111125)"
497,1452,,,4,52,,11907441.152127232,6095403.340984233,"11907441.152127232,6095403.340984233","(47.931120261511566, 106.96636381709656)"
498,1747,,,3,18,,11898654.805339823,6095451.114159145,"11898654.805339823,6095451.114159145","(47.93140780380417, 106.8874347209895)"
